name,category_code,country_code,founded_year,funding_total_usd,funding_rounds,status
Market76,enterprise,USA,,849158.0,1,operating
CogniFit,web,USA,1999.0,5000000.0,1,operating
Crowd Supply,ecommerce,USA,2012.0,500000.0,1,operating
Acoustic Sensing Technology,cleantech,GBR,2012.0,976866.0,1,operating
Ensygnia,mobile,GBR,2012.0,6454000.0,6,operating
Plandree,travel,USA,2012.0,62000.0,2,operating
Sproutkin,web,USA,2012.0,1000000.0,1,operating
Crowd Mortgage,web,GBR,,75144.0,1,operating
SomethingIndie,fashion,GBR,,30057.0,1,operating
Sway Medical Technologies,software,USA,2011.0,700000.0,1,operating
Zerve,ecommerce,USA,,12482500.0,2,operating
Amicus Therapeutics,biotech,USA,,33582360.0,2,operating
Spot Runner,advertising,USA,2004.0,101000000.0,3,operating
Pocket Communications Northeast,mobile,USA,2006.0,125000000.0,2,closed
OnTheRoad,web,USA,2007.0,210000.0,1,operating
Keepy,social,USA,2013.0,1100000.0,1,operating
Ahalogy,software,USA,2012.0,1650000.0,3,operating
VONTRIP,travel,ARG,2013.0,25000.0,1,operating
Tranzlogic,analytics,USA,2011.0,2499967.0,3,operating
SocialEars,enterprise,USA,2012.0,200000.0,1,operating
Thoughtly,mobile,USA,2012.0,25000.0,1,operating
LOOKCAST,web,USA,2012.0,500000.0,1,operating
Quickflix,games_video,AUS,,10000000.0,1,operating
Isis Parenting,education,USA,2003.0,2400000.0,1,operating
Casabu,ecommerce,GBR,2012.0,1339051.0,1,operating
MacuLogix,medical,USA,2004.0,6521260.0,2,operating
SwiftStack,software,USA,2011.0,7600000.0,2,operating
FreakOut,advertising,JPN,2010.0,5400000.0,1,operating
Wildfang,fashion,USA,2011.0,1975000.0,2,operating
Chope Group,hospitality,SGP,2011.0,3380634.0,2,operating
Biomode - Biomolecular Determination,biotech,PRT,2010.0,394410.0,1,operating
BeehiveID,software,USA,2013.0,50000.0,1,operating
DeskGod,software,USA,2008.0,86626.0,1,operating
Lotsa Helping Hands,public_relations,USA,2005.0,1270189.0,2,operating
Talem Health Solutions,software,CAN,2012.0,79857.0,1,operating
Spiral Genetics,enterprise,USA,2009.0,3305591.0,2,operating
EyeTechCare,medical,FRA,2006.0,13053000.0,1,operating
Auxmoney,finance,DEU,2007.0,12000000.0,1,operating
Vasona Networks,mobile,USA,2010.0,22000000.0,2,operating
CloudHealth Technologies,software,USA,2012.0,4500000.0,1,operating
Cooledge Lighting,cleantech,USA,2009.0,3075704.0,1,operating
TidyClub,enterprise,AUS,,250000.0,1,operating
engageSimply,web,USA,2012.0,465000.0,1,operating
Fluencr,web,USA,2012.0,335000.0,2,operating
clipsync,web,USA,2007.0,1510017.0,2,operating
ScoreGrid,network_hosting,ZAF,2007.0,700000.0,1,operating
Nubesis,software,ESP,2008.0,167258.0,1,operating
Tikl,mobile,USA,2010.0,2100000.0,2,operating
Radio Runt Inc.,software,USA,2012.0,1000000.0,1,operating
Wipster,software,NZL,2012.0,600000.0,1,operating
AdhereTech,medical,USA,2011.0,620000.0,2,operating
Echo Automotive,automotive,USA,,200000.0,1,ipo
Dali Wireless,mobile,USA,2006.0,9821107.0,2,operating
Bujbu,web,AUS,2012.0,200000.0,1,operating
Ondore,analytics,USA,2005.0,1500000.0,1,operating
TitanX Engine Cooling,manufacturing,SWE,1961.0,28957627.0,1,operating
ARI Network Services,software,USA,1981.0,4800000.0,1,operating
ASI System Integration,consulting,USA,2005.0,40000000.0,1,operating
Scotrenewables Tidal Power,manufacturing,GBR,2002.0,12000000.0,1,operating
Moment.Us,music,GBR,2010.0,161671.0,1,operating
Audibase,mobile,GBR,2013.0,3064.0,2,operating
Hotalot,other,SVN,2008.0,252040.0,1,closed
Anygma,public_relations,BEL,2007.0,2306560.0,1,operating
URX,advertising,USA,2013.0,3100000.0,1,operating
SmartyPants Vitamins,ecommerce,USA,2009.0,4740000.0,4,operating
Domino Street,web,USA,2011.0,75000.0,3,operating
Culturalite,news,CAN,2011.0,1300000.0,1,operating
Ticketstreet inc.,ecommerce,JPN,2011.0,840000.0,2,operating
Dodreams,games_video,FIN,2008.0,1110000.0,1,operating
Golden Reviews,web,USA,2012.0,500000.0,1,operating
Medtric Biotech,medical,USA,2010.0,100000.0,1,operating
Kydaemos,games_video,USA,2011.0,16000.0,1,operating
General Electric,other,USA,,2000000.0,1,ipo
The Orange Chef,hardware,USA,2011.0,1200000.0,1,operating
iPawn,ecommerce,USA,2011.0,8000000.0,2,operating
Swapbox,ecommerce,USA,2012.0,800000.0,2,operating
Amiato,analytics,USA,2011.0,2000000.0,1,operating
Playviews,games_video,USA,,1300000.0,1,operating
CrowdMed,health,USA,2012.0,2380000.0,3,operating
Federal Finance,finance,RUS,2012.0,3000000.0,2,operating
EasyPost,ecommerce,USA,2012.0,850000.0,2,operating
NextEra Energy Resources,cleantech,USA,1985.0,38800000.0,1,operating
Weemo,enterprise,USA,2007.0,4300000.0,2,operating
1000museums.com,web,USA,2008.0,1289879.0,2,operating
EarthLink,web,USA,,23598258.0,1,ipo
AudienceScience,advertising,USA,2003.0,56546875.0,4,operating
i7 Networks,security,IND,2012.0,300000.0,1,operating
basico.com,ecommerce,BRA,2012.0,500000.0,1,operating
Rollbar,analytics,USA,2012.0,235000.0,1,operating
Startup Quest,finance,USA,2012.0,100000.0,1,operating
Realeyes,analytics,GBR,2007.0,4620000.0,5,operating
TOSA (Tests On Software Applications),software,FRA,2010.0,2000000.0,3,operating
Hullabalu,education,USA,2012.0,1800000.0,1,operating
Medityplus,software,USA,2012.0,10000.0,1,operating
ID.me,web,USA,2010.0,3300000.0,2,operating
FlashStarts,software,USA,2013.0,14000.0,1,operating
zerved,mobile,DNK,2012.0,61504.0,1,operating
Namo Media,mobile,USA,2013.0,1875000.0,1,operating
Limonetik,ecommerce,FRA,2007.0,11522960.0,3,operating
SkillSonics India,education,IND,2011.0,4000000.0,1,operating
Factor.io,software,USA,2012.0,145000.0,1,operating
LayerVault,web,USA,,535000.0,1,operating
FindMySong,web,USA,2011.0,375000.0,3,operating
LearnUp,web,USA,2011.0,1900000.0,1,operating
Kaboodle,ecommerce,USA,2005.0,5000000.0,3,acquired
PromoRepublic,advertising,UKR,2012.0,20000.0,1,operating
Intercasting,mobile,USA,2004.0,17500000.0,2,acquired
tinyclues,other,FRA,2010.0,1900000.0,1,operating
Sift Science,security,USA,2011.0,5600000.0,2,operating
Gripati Digital Entertainment,games_video,TUR,2011.0,60000.0,1,operating
Around Knowledge,analytics,PRT,2009.0,2500000.0,1,operating
Azuqua,enterprise,USA,2011.0,180000.0,1,operating
Human Demand,mobile,USA,2012.0,1225000.0,2,operating
Job4Fiver Limited,web,GBR,2012.0,320326.0,1,operating
Canaryhop,web,USA,2012.0,600000.0,2,operating
StrongLoop,software,USA,2013.0,9000000.0,2,operating
ApplyKit,education,USA,2012.0,98000.0,2,operating
TripMark,web,CAN,2013.0,110000.0,2,operating
Heroku,enterprise,USA,2007.0,13020000.0,3,acquired
Task Messenger,software,IRL,2013.0,15000.0,1,operating
Curried Away Catering,other,USA,2009.0,25000.0,1,operating
L4 Mobile,mobile,USA,2008.0,4800000.0,1,operating
CAPPTURE,advertising,USA,2012.0,1000000.0,1,operating
Scayl,messaging,USA,2007.0,245000.0,1,operating
Lookery,web,USA,2007.0,3150000.0,2,acquired
One4All,nonprofit,USA,2011.0,1025000.0,2,operating
Red e App,enterprise,USA,2011.0,1060000.0,2,operating
Pliant Technology,enterprise,USA,2006.0,50300006.0,3,acquired
Rockabox,other,GBR,2008.0,4545754.0,1,operating
Nearpod,education,USA,2012.0,1500000.0,1,operating
Digital Reasoning,software,USA,2000.0,4209965.0,1,operating
Yattos,finance,USA,2012.0,400000.0,1,operating
Concurrent Inc,enterprise,USA,2008.0,4900000.0,2,operating
CaseTrek,software,BGR,2013.0,32500.0,1,operating
Vidaao,ecommerce,USA,2012.0,525000.0,2,operating
myWebRoom,web,USA,2012.0,2800000.0,2,operating
Interesante.com,web,USA,2012.0,400000.0,1,operating
Sqeeqee,social,USA,2012.0,1750000.0,1,operating
Enclarity,consulting,USA,2005.0,5500000.0,1,acquired
Rivulet Communications,enterprise,USA,2004.0,11500000.0,1,operating
comScore,web,USA,1999.0,65600000.0,3,ipo
New Avenue Inc,real_estate,USA,2009.0,621000.0,4,operating
Joyride,mobile,USA,2012.0,1000000.0,1,operating
Learning Hyperdrive,education,USA,2013.0,16000.0,1,operating
Localeur,web,USA,2013.0,250000.0,1,operating
in3Dgallery,web,USA,2013.0,32500.0,1,operating
Stamplay,web,GBR,2012.0,388168.0,4,operating
NativeFlow,security,ISR,2011.0,7500000.0,2,operating
Mompery,ecommerce,TUR,2013.0,2000000.0,1,operating
Presella.com,web,LBN,2012.0,76000.0,1,operating
VoxPopMe,mobile,GBR,2013.0,229415.0,3,operating
Mendeley,social,GBR,2008.0,2125000.0,2,acquired
Tangentix,games_video,GBR,2009.0,2100000.0,1,operating
UCROO,education,AUS,2011.0,410000.0,1,operating
PeopleLinx,software,USA,2009.0,3200000.0,1,operating
Captio,mobile,ESP,,388050.0,1,operating
Shop Hers,fashion,USA,2012.0,3500000.0,2,operating
ATG Media (The Saleroom),design,GBR,2012.0,6963750.0,1,operating
AppNeta,software,USA,2010.0,55799998.0,5,operating
Hang w/,photo_video,USA,2011.0,2000000.0,1,operating
SingWho,music,USA,2012.0,300000.0,1,operating
SquareOne,games_video,USA,2012.0,150000.0,1,operating
GRAVIDI,mobile,USA,2011.0,1000000.0,1,operating
SHERPA assistant,mobile,ESP,2012.0,1600000.0,1,operating
Bettyvision,web,USA,2012.0,200000.0,2,operating
FM Global,finance,USA,,8040210.0,1,operating
Sportube,sports,ITA,2010.0,647250.0,1,operating
Artist Growth,mobile,USA,2011.0,2000000.0,1,operating
Pyramid Analytics,analytics,NLD,2008.0,11500000.0,1,operating
AirXP,web,USA,2012.0,1000000.0,1,operating
DC Devices,medical,USA,2009.0,10736836.0,1,operating
P2 Science,biotech,USA,2009.0,1000011.0,3,operating
Skinny Mom,health,USA,2011.0,100000.0,1,operating
Acarix,medical,DNK,2009.0,4710960.0,1,operating
placespourtous.com,sports,FRA,2009.0,244900.0,1,operating
appening,mobile,ZAF,,20000.0,1,operating
MessageMe,messaging,USA,2012.0,13375000.0,4,operating
PaperKarma,other,USA,2010.0,8000000.0,2,acquired
RelateIQ,enterprise,USA,2011.0,29000000.0,3,operating
ABC Live,other,IND,2007.0,25000.0,1,closed
LikeWhere,web,IRL,2012.0,45500.0,1,operating
"nCrowd, Inc.",advertising,USA,2013.0,100000.0,1,operating
Splashscore,advertising,USA,,20000.0,1,operating
inmobly,mobile,USA,2011.0,690000.0,1,operating
AirPatrol Corporation,mobile,USA,2006.0,3675000.0,1,operating
HALO Maritime Defense Systems,security,USA,2000.0,1000000.0,1,operating
Mobilligy,mobile,USA,2011.0,400000.0,1,operating
CrowdFeed,mobile,USA,2013.0,25000.0,1,operating
Time To Cater,ecommerce,USA,2009.0,100000.0,2,operating
Genapsys,biotech,USA,2010.0,45500000.0,2,operating
Sequella,biotech,USA,1997.0,44325097.0,7,operating
Distech Controls,cleantech,CAN,1995.0,37134206.0,1,operating
Hoopz Planet Info,mobile,IND,2011.0,1000000.0,1,operating
LoopFuse,enterprise,USA,2007.0,1400000.0,1,operating
SocialThreader,advertising,USA,2012.0,45000.0,2,operating
Sarmeks Tech,enterprise,UKR,,10000.0,2,operating
Cobrain,web,USA,2012.0,300000.0,1,operating
Cojoin,enterprise,USA,2013.0,50000.0,2,operating
SoSocio,photo_video,NLD,2011.0,600000.0,1,operating
AlumniFunder,finance,USA,2012.0,125000.0,1,operating
Cherry Bird,real_estate,GBR,2012.0,81272.0,2,operating
SocialCom,ecommerce,DEU,2008.0,298836.0,1,acquired
Ancera,biotech,USA,2011.0,1277500.0,2,operating
Bebestore,ecommerce,BRA,2009.0,10200000.0,1,operating
Mobicow,advertising,CAN,2011.0,250000.0,1,operating
Showpad,mobile,BEL,2011.0,2000000.0,1,operating
ElectNext,analytics,USA,2011.0,1300000.0,1,operating
LE TOTE,ecommerce,USA,2012.0,1750000.0,1,operating
KidsLink,web,USA,2012.0,1000000.0,1,operating
Contix,mobile,USA,2012.0,430000.0,1,operating
Incube Labs,biotech,USA,2007.0,30000000.0,1,operating
Medbox,medical,USA,,1241000.0,1,ipo
E-Car Club,automotive,GBR,2011.0,479224.0,2,operating
OVIVO Mobile Communications,mobile,GBR,2011.0,227836.0,1,operating
Impression Technologies,manufacturing,GBR,2012.0,759146.0,1,operating
infirst Healthcare,health,GBR,2012.0,37972640.0,1,operating
AdzCentral,advertising,SGP,2008.0,3200000.0,1,operating
ANF Technology,nanotech,EST,2010.0,10000000.0,1,operating
ZeaKal,other,USA,2010.0,3800000.0,1,operating
Realty Mogul,real_estate,USA,2012.0,1050000.0,2,operating
Choose Energy,cleantech,USA,2008.0,11500000.0,2,operating
Simpler,software,USA,,1200000.0,1,operating
moziy,photo_video,USA,2013.0,1000000.0,1,operating
Eqalix,medical,USA,2011.0,75000.0,2,operating
PointsHound,hospitality,USA,2012.0,425000.0,1,operating
Soapbox,web,GBR,2012.0,75915.0,1,operating
Imaginova,ecommerce,USA,,15000000.0,1,acquired
Atmospheir,mobile,USA,2011.0,400000.0,1,operating
Asurvest,software,USA,2013.0,50000.0,1,operating
Click & Grow,hardware,USA,2009.0,338125.0,2,operating
Quanergy,software,USA,2012.0,809960.0,1,operating
dreamsha.re,software,USA,2013.0,20000.0,1,operating
Evento Social Promotion,enterprise,ISR,2010.0,750000.0,1,operating
Cody,mobile,USA,2012.0,300000.0,1,operating
Applied StemCell,biotech,USA,2008.0,2640741.0,1,operating
Delishery Ltd.,hospitality,GBR,2013.0,51220.0,1,operating
SenseData,hardware,USA,2013.0,100000.0,1,operating
MDCapsule,health,USA,2012.0,150000.0,1,operating
Carmageddon,games_video,GBR,1997.0,3500000.0,1,operating
Pattern Genomics,biotech,USA,2012.0,150000.0,1,operating
Soundsupply,ecommerce,USA,2012.0,140000.0,1,operating
Indicate,finance,USA,2013.0,750000.0,1,operating
DeskLodge,hospitality,GBR,2013.0,18220.0,1,operating
LÃ¡nzanos,finance,ESP,2010.0,320125.0,1,operating
Bina Technologies,analytics,USA,2010.0,10304545.0,4,operating
RSI (Reel Solar Inc),cleantech,USA,2009.0,19000000.0,2,operating
Intellirod Spine,medical,USA,2003.0,282375.0,2,operating
PrestoBox,public_relations,USA,2012.0,25000.0,1,operating
ReadyDock,hardware,USA,2012.0,500000.0,2,operating
GreenLancer,cleantech,USA,2011.0,500000.0,1,operating
Relationship Science,other,USA,2010.0,90000000.0,2,operating
PowWowHR,enterprise,USA,2012.0,4302352.0,2,operating
Spotbros,mobile,ESP,2011.0,450000.0,1,operating
Hithru,mobile,ESP,2012.0,50000.0,1,operating
Searchwords Pty Ltd,advertising,AUS,2011.0,6000.0,1,operating
LUXA,ecommerce,JPN,2010.0,8600000.0,2,operating
MailLift,software,USA,2013.0,165000.0,3,operating
The Blaze,news,USA,2010.0,40000000.0,1,operating
PubCoder,software,ITA,2013.0,274027.0,1,operating
Proximal Data,software,USA,2011.0,7999996.0,4,operating
ZoomCar India,ecommerce,IND,2012.0,1600000.0,2,operating
Larky,mobile,USA,2012.0,650000.0,1,operating
Platter,hospitality,GBR,2011.0,65270.0,1,operating
PiniOn App,mobile,BRA,2012.0,750000.0,2,operating
Teech.io,education,ITA,2013.0,39276.0,1,operating
Purple Communications,messaging,USA,1994.0,5000000.0,1,operating
LawPal,legal,USA,2013.0,800000.0,2,operating
Algenetix,biotech,USA,2012.0,2000000.0,1,operating
IQ Elite,social,ESP,2009.0,336406.0,3,operating
GroundCntrl,mobile,USA,2010.0,1000000.0,1,operating
Vuzix,mobile,USA,,1000000.0,2,ipo
ShipHawk,software,USA,2012.0,500000.0,1,operating
Blume Distillation,cleantech,USA,2009.0,2200000.0,1,operating
Good.Co,web,USA,2012.0,1418000.0,2,operating
GigaOM,news,USA,2006.0,14325000.0,5,operating
Propeller Health,medical,USA,2007.0,13865200.0,3,operating
SeatKarma,web,USA,2008.0,30000.0,1,operating
Reviva Pharmaceuticals,biotech,USA,2006.0,19624840.0,2,operating
AppZero,software,USA,2009.0,15100000.0,4,operating
VisConPro,ecommerce,GBR,2002.0,480741.0,1,operating
Sallaty For Technology,ecommerce,JOR,2011.0,50000.0,1,operating
Transcatheter Technologies,medical,DEU,2009.0,3319680.0,1,operating
"PrimeAgain,Inc",mobile,JPN,2010.0,240000.0,3,operating
Dealer Ignition,advertising,USA,2007.0,100000.0,1,operating
Skoodat,education,USA,2008.0,2000000.0,2,operating
Sentimed Medical Corporation,medical,USA,2010.0,475000.0,2,operating
Tipjoy,legal,USA,,1000000.0,2,closed
IndoorAtlas,mobile,FIN,2012.0,640250.0,1,operating
Course Hero,education,USA,2006.0,2383000.0,2,operating
Parents R People,network_hosting,USA,2008.0,90000.0,1,operating
Precision for Medicine,medical,USA,2011.0,150000000.0,1,operating
Tizor Systems,enterprise,USA,2002.0,15000000.0,2,acquired
BusyLife Software,mobile,USA,2011.0,1225000.0,1,operating
M3X Media,games_video,USA,2005.0,10500000.0,1,closed
Tellybean,web,FIN,2011.0,1800000.0,2,operating
Youboox,web,FRA,2011.0,1415260.0,1,operating
Mic Network,news,USA,2011.0,5000000.0,2,operating
Redfin,real_estate,USA,2004.0,96820000.0,7,operating
Orthocare Innovations,health,USA,,2999000.0,1,operating
Powa Technologies,web,GBR,2007.0,76000000.0,1,operating
ICEdot,hardware,USA,2009.0,1030000.0,2,operating
Stantum,hardware,FRA,2002.0,18790000.0,2,operating
SignalFuse,software,USA,2013.0,8500000.0,1,operating
Monarch Teaching Technologies,software,USA,2005.0,760489.0,1,operating
Indix,analytics,IND,2012.0,7389930.0,3,operating
PuzzleSocial,games_video,USA,2010.0,600000.0,1,operating
Pixafy,ecommerce,USA,2010.0,415000.0,1,operating
Pickwick & Weller,ecommerce,USA,2012.0,4000000.0,3,operating
H?REL,biotech,USA,2005.0,9200000.0,1,operating
Aledia,hardware,FRA,2011.0,12828000.0,1,operating
Ripple Labs,ecommerce,USA,2012.0,9000000.0,3,operating
Cash'o & Butcher,hardware,HUN,2011.0,77500.0,1,operating
BookingNest,web,CAN,2013.0,59005.0,1,operating
MNG International Investments,finance,HUN,2012.0,1500000.0,1,operating
Purchext,mobile,CAN,2012.0,77398.0,1,operating
Donordonut,web,KOR,2012.0,27500.0,1,operating
"Lucidity Lights, Inc.",cleantech,USA,2010.0,5174473.0,1,operating
Experts 911,consulting,JOR,2011.0,162000.0,2,operating
GetIntent,advertising,RUS,2012.0,30000.0,1,operating
Mill River Labs,web,USA,2007.0,900000.0,1,acquired
Zinc software,web,IRL,,833170.0,1,operating
EdgeSpring,analytics,USA,2010.0,12700000.0,2,acquired
PEVESA,biotech,ESP,,2050880.0,1,operating
Instabug,mobile,EGY,2013.0,161000.0,2,operating
Minoryx Therapeutics,biotech,ESP,2011.0,1922700.0,1,operating
Packlink,ecommerce,ESP,2010.0,1922700.0,1,operating
VisibleBrands,advertising,USA,2008.0,9841852.0,4,operating
PlaySight,sports,ISR,2012.0,1500000.0,1,operating
iCIMS,software,USA,1999.0,35850952.0,2,operating
walkby,ecommerce,USA,2012.0,650000.0,2,closed
MD Insider,other,USA,2012.0,450000.0,1,operating
Musement,ecommerce,ITA,2012.0,950000.0,1,operating
Crispy Gamer,games_video,USA,2008.0,8250000.0,1,operating
MaxTradeIn.com,automotive,USA,2011.0,1407360.0,2,operating
ICONOGRAFICO,design,PER,2012.0,50000.0,1,closed
Floored,software,USA,2012.0,1100000.0,1,operating
MetaMed,medical,USA,2012.0,500000.0,1,operating
Digby,mobile,USA,2006.0,16750000.0,4,operating
Tynt,messaging,USA,2007.0,11900000.0,2,acquired
Kashless,ecommerce,USA,2008.0,9000000.0,2,closed
VividCortex,analytics,USA,2012.0,2673000.0,3,operating
ScreachTV,games_video,GBR,2010.0,2500000.0,1,operating
High Fidelity,hardware,USA,2013.0,3950000.0,2,operating
Sendmebox,ecommerce,RUS,2013.0,300000.0,1,operating
Indiegogo,finance,USA,2008.0,16500000.0,3,operating
Compass-EOS,public_relations,ISR,2006.0,42000000.0,1,operating
ShopClues.com,ecommerce,IND,2011.0,16250000.0,4,operating
AdviceIQ,finance,USA,2012.0,5000000.0,2,operating
ShotClip,enterprise,IRL,2010.0,218022.0,1,operating
NowThis News,mobile,USA,2012.0,9600000.0,2,operating
Handle,messaging,USA,2011.0,8310000.0,3,operating
Mountvacation,travel,SVN,2008.0,1000000.0,1,operating
The Innovation Factory,web,USA,2012.0,250000.0,1,operating
Garpun,advertising,RUS,2012.0,3500000.0,1,operating
Plix,games_video,USA,2011.0,400000.0,1,closed
SportyBird,sports,USA,2012.0,95000.0,2,operating
Retrace,mobile,USA,2012.0,100000.0,1,operating
Workspot,enterprise,USA,2012.0,3125000.0,3,operating
emaze,software,ISR,2013.0,800000.0,1,operating
GenSight Biologics,biotech,FRA,2011.0,41673600.0,1,operating
HeatSync,analytics,USA,2013.0,500000.0,1,operating
Miaozhen Systems,advertising,CHN,2006.0,30000000.0,2,operating
Inquisitive Systems,software,GBR,2012.0,765204.0,1,operating
Barnebys,search,SWE,2011.0,1261800.0,1,operating
Canvas,mobile,USA,2008.0,9295000.0,6,operating
femeninas,fashion,USA,2007.0,25000.0,1,operating
Eduson.tv,education,RUS,2013.0,1000000.0,1,operating
PeepsOut Inc.,mobile,USA,2011.0,260000.0,1,operating
INWEBTURE Limited,mobile,HKG,2012.0,40000.0,1,operating
SimplyTapp,mobile,USA,2011.0,200000.0,2,operating
Socialplex Inc.,web,USA,2011.0,750000.0,1,operating
GoMoto,automotive,USA,2013.0,150000.0,1,operating
Choose Digital,games_video,USA,2011.0,4500000.0,1,operating
Avere Systems,network_hosting,USA,2008.0,37000000.0,2,operating
Sharetivity,web,USA,2007.0,2000000.0,1,closed
goTenna,hardware,USA,2012.0,1836951.0,1,operating
